source,file,run,size,activity,ns
penguin,grisham.json,6,22488,loading,1122676
penguin,grisham.json,6,22488,saving,814877
penguin,grisham.json,6,22488,writing,45108321
penguin,dekeijzer.json,6,446,reading,605839
penguin,dekeijzer.json,6,446,loading,41187
penguin,dekeijzer.json,6,446,saving,26129
penguin,dekeijzer.json,6,446,writing,769492
fda,tobacco10.json,6,6567,reading,9147384
fda,tobacco10.json,6,6567,loading,188589
fda,tobacco10.json,6,6567,saving,114870
fda,tobacco10.json,6,6567,writing,5140613
fda,tobacco100.json,6,63634,reading,83419381
fda,tobacco100.json,6,63634,loading,1146205
fda,tobacco100.json,6,63634,saving,745010
fda,tobacco100.json,6,63634,writing,44957079
rv,human_male.json,6,603912,reading,787796834
rv,human_male.json,6,603912,loading,14618039
rv,human_male.json,6,603912,saving,9907165
rv,human_male.json,6,603912,writing,871667147
penguin,bsd.json,6,5415,reading,7417663
penguin,bsd.json,6,5415,loading,127071
penguin,bsd.json,6,5415,saving,81692
penguin,bsd.json,6,5415,writing,3420241
synthetic,list2.json,6,25,reading,58940
synthetic,list2.json,6,25,loading,61248
synthetic,list2.json,6,25,saving,25896
synthetic,list2.json,6,25,writing,302545
gh,gh_apache2.json,6,12591,reading,17013934
gh,gh_apache2.json,6,12591,loading,91633
gh,gh_apache2.json,6,12591,saving,45263
gh,gh_apache2.json,6,12591,writing,3731118
synthetic,object.json,6,77,reading,138488
synthetic,object.json,6,77,loading,34823
synthetic,object.json,6,77,saving,21799
synthetic,object.json,6,77,writing,360366
ncdc,ncdc_locationcategories.json,6,543,reading,801253
ncdc,ncdc_locationcategories.json,6,543,loading,89737
ncdc,ncdc_locationcategories.json,6,543,saving,58613
ncdc,ncdc_locationcategories.json,6,543,writing,1580542
rv,animal.json,6,7051,reading,9715315
rv,animal.json,6,7051,loading,246247
rv,animal.json,6,7051,saving,172499
rv,animal.json,6,7051,writing,10919044
ncdc,ncdc_locations.json,6,2808,reading,3729845
ncdc,ncdc_locations.json,6,2808,loading,163300
ncdc,ncdc_locations.json,6,2808,saving,101552
ncdc,ncdc_locations.json,6,2808,writing,5508660
json.org,json_eg3.json,6,602,reading,833249
json.org,json_eg3.json,6,602,loading,46737
json.org,json_eg3.json,6,602,saving,30000
json.org,json_eg3.json,6,602,writing,922168
ncdc,ncdc_datacategories.json,6,1075,reading,1476041
ncdc,ncdc_datacategories.json,6,1075,loading,118515
ncdc,ncdc_datacategories.json,6,1075,saving,73792
ncdc,ncdc_datacategories.json,6,1075,writing,2678642
ncdc,ncdc_stations_big.json,6,200908,reading,266537628
ncdc,ncdc_stations_big.json,6,200908,loading,7401796
ncdc,ncdc_stations_big.json,6,200908,saving,4762479
ncdc,ncdc_stations_big.json,6,200908,writing,381477822
gov.uk,bank-holidays.json,6,15124,reading,21459628
gov.uk,bank-holidays.json,6,15124,loading,810927
gov.uk,bank-holidays.json,6,15124,saving,493716
gov.uk,bank-holidays.json,6,15124,writing,35337366
doi,doi_smoosh.json,6,537,reading,748244
doi,doi_smoosh.json,6,537,loading,79160
doi,doi_smoosh.json,6,537,saving,59831
doi,doi_smoosh.json,6,537,writing,1614943
ncdc,ncdc_zips.json,6,2851,reading,3799246
ncdc,ncdc_zips.json,6,2851,loading,158242
ncdc,ncdc_zips.json,6,2851,saving,117275
ncdc,ncdc_zips.json,6,2851,writing,5920782
fda,waterpipe.json,6,1955,reading,2631591
fda,waterpipe.json,6,1955,loading,107137
fda,waterpipe.json,6,1955,saving,46711
fda,waterpipe.json,6,1955,writing,1357284
ncdc,ncdc_datatypes.json,6,4013,reading,5399486
ncdc,ncdc_datatypes.json,6,4013,loading,188488
ncdc,ncdc_datatypes.json,6,4013,saving,104132
ncdc,ncdc_datatypes.json,6,4013,writing,6487649
ncdc,ncdc_07030.json,6,111,reading,196741
ncdc,ncdc_07030.json,6,111,loading,39917
ncdc,ncdc_07030.json,6,111,saving,14469
ncdc,ncdc_07030.json,6,111,writing,404166
fda,recall50.json,6,1049501,reading,1378929768
fda,recall50.json,6,1049501,loading,24059871
fda,recall50.json,6,1049501,saving,12160434
fda,recall50.json,6,1049501,writing,1024755466
ncdc,ncdc_gsom_sample.json,6,2867,reading,3850778
ncdc,ncdc_gsom_sample.json,6,2867,loading,163175
ncdc,ncdc_gsom_sample.json,6,2867,saving,116120
ncdc,ncdc_gsom_sample.json,6,2867,writing,6469802
fda,tobacco.json,6,1144,reading,1613360
fda,tobacco.json,6,1144,loading,93296
fda,tobacco.json,6,1144,saving,43517
fda,tobacco.json,6,1144,writing,983690
fda,recall100.json,6,2117776,reading,2757789705
fda,recall100.json,6,2117776,loading,48238379
fda,recall100.json,6,2117776,saving,23780712
fda,recall100.json,6,2117776,writing,2019860801
gh,kmt.json,6,4979,reading,6525831
gh,kmt.json,6,4979,loading,133623
gh,kmt.json,6,4979,saving,96055
gh,kmt.json,6,4979,writing,4264411
gh,ffs_issues.json,6,38158,reading,50960739
gh,ffs_issues.json,6,38158,loading,663148
gh,ffs_issues.json,6,38158,saving,530900
gh,ffs_issues.json,6,38158,writing,32338079
gh,gh_mgree_events.json,6,168832,reading,220480084
gh,gh_mgree_events.json,6,168832,loading,2457306
gh,gh_mgree_events.json,6,168832,saving,2186773
gh,gh_mgree_events.json,6,168832,writing,122323452
penn,historic-20181028.json,6,1468638,reading,1948374900
penn,historic-20181028.json,6,1468638,loading,37631950
penn,historic-20181028.json,6,1468638,saving,24415179
penn,historic-20181028.json,6,1468638,writing,1624505820
rv,demons.json,6,194,reading,329033
rv,demons.json,6,194,loading,65876
rv,demons.json,6,194,saving,22088
rv,demons.json,6,194,writing,504496
gh,gh_licenses.json,6,2507,reading,3421930
gh,gh_licenses.json,6,2507,loading,103561
gh,gh_licenses.json,6,2507,saving,56148
gh,gh_licenses.json,6,2507,writing,3280273
fda,tobacco_products.json,6,2345,reading,3422864
fda,tobacco_products.json,6,2345,loading,126027
fda,tobacco_products.json,6,2345,saving,64059
fda,tobacco_products.json,6,2345,writing,2240940
penguin,linux.json,6,64401,reading,85993279
penguin,linux.json,6,64401,loading,814604
penguin,linux.json,6,64401,saving,621336
penguin,linux.json,6,64401,writing,33422944
synthetic,object_null.json,6,95,reading,163474
synthetic,object_null.json,6,95,loading,38849
synthetic,object_null.json,6,95,saving,40269
synthetic,object_null.json,6,95,writing,413610
fda,registrationlisting.json,6,3228,reading,4312258
fda,registrationlisting.json,6,3228,loading,138367
fda,registrationlisting.json,6,3228,saving,85152
fda,registrationlisting.json,6,3228,writing,3499647
penguin,rust.json,6,161726,reading,212725262
penguin,rust.json,6,161726,loading,871213
penguin,rust.json,6,161726,saving,741608
penguin,rust.json,6,161726,writing,38679676
rv,agni.json,6,89267,reading,119572333
rv,agni.json,6,89267,loading,2134684
rv,agni.json,6,89267,saving,1661761
rv,agni.json,6,89267,writing,127139705
fda,event.json,6,1819,reading,2493257
fda,event.json,6,1819,loading,101568
fda,event.json,6,1819,saving,67576
fda,event.json,6,1819,writing,1866559
json.org,json_eg2.json,6,242,reading,378955
json.org,json_eg2.json,6,242,loading,69940
json.org,json_eg2.json,6,242,saving,35131
json.org,json_eg2.json,6,242,writing,681565
ncdc,ncdc_ewr_station.json,6,191,reading,289093
ncdc,ncdc_ewr_station.json,6,191,loading,41827
ncdc,ncdc_ewr_station.json,6,191,saving,17222
ncdc,ncdc_ewr_station.json,6,191,writing,574641
fda,registrationlisting100.json,6,214459,reading,281200971
fda,registrationlisting100.json,6,214459,loading,4174915
fda,registrationlisting100.json,6,214459,saving,3366871
fda,registrationlisting100.json,6,214459,writing,215435649
json.org,json_eg4.json,6,3468,reading,4560988
json.org,json_eg4.json,6,3468,loading,130033
json.org,json_eg4.json,6,3468,saving,96688
json.org,json_eg4.json,6,3468,writing,3919163
json.org,json_eg1.json,6,583,reading,866739
json.org,json_eg1.json,6,583,loading,72550
json.org,json_eg1.json,6,583,saving,93392
json.org,json_eg1.json,6,583,writing,837818
gh,mgree.json,6,1331,reading,1770802
gh,mgree.json,6,1331,loading,59623
gh,mgree.json,6,1331,saving,53402
gh,mgree.json,6,1331,writing,1671882
ncdc,ncdc_datasets.json,7,1625,reading,2190728
ncdc,ncdc_datasets.json,7,1625,loading,116090
ncdc,ncdc_datasets.json,7,1625,saving,92942
ncdc,ncdc_datasets.json,7,1625,writing,3258378
gh,kmt.json,7,4979,reading,6802164
gh,kmt.json,7,4979,loading,145041
gh,kmt.json,7,4979,saving,102083
gh,kmt.json,7,4979,writing,4677575
synthetic,list2.json,7,25,reading,59531
synthetic,list2.json,7,25,loading,61362
synthetic,list2.json,7,25,saving,21546
synthetic,list2.json,7,25,writing,310003
gh,gh_gpl3.json,7,36979,reading,49970660
gh,gh_gpl3.json,7,36979,loading,84095
gh,gh_gpl3.json,7,36979,saving,62336
gh,gh_gpl3.json,7,36979,writing,8076824
synthetic,obj_rename.json,7,69,reading,127414
synthetic,obj_rename.json,7,69,loading,33512
synthetic,obj_rename.json,7,69,saving,17529
synthetic,obj_rename.json,7,69,writing,336479
fda,waterpipe.json,7,1955,reading,2730834
fda,waterpipe.json,7,1955,loading,95456
fda,waterpipe.json,7,1955,saving,45646
fda,waterpipe.json,7,1955,writing,1367756
doi,doi_smoosh.json,7,537,reading,777395
doi,doi_smoosh.json,7,537,loading,83004
doi,doi_smoosh.json,7,537,saving,46133
doi,doi_smoosh.json,7,537,writing,1279939
json.org,json_eg4.json,7,3468,reading,4474941
json.org,json_eg4.json,7,3468,loading,125835
json.org,json_eg4.json,7,3468,saving,92092
json.org,json_eg4.json,7,3468,writing,3963053
gh,mgree_repos.json,7,159905,reading,214480836
gh,mgree_repos.json,7,159905,loading,2235461
gh,mgree_repos.json,7,159905,saving,2027959
gh,mgree_repos.json,7,159905,writing,114811507
fda,event.json,7,1819,reading,2437482
fda,event.json,7,1819,loading,96367
fda,event.json,7,1819,saving,59289
fda,event.json,7,1819,writing,2534757
ncdc,ncdc_stations_big.json,7,200908,reading,265338044
ncdc,ncdc_stations_big.json,7,200908,loading,7691457
ncdc,ncdc_stations_big.json,7,200908,saving,4304174
ncdc,ncdc_stations_big.json,7,200908,writing,350774482
rv,human_male.json,7,603912,reading,803500030
rv,human_male.json,7,603912,loading,14444514
rv,human_male.json,7,603912,saving,10933721
rv,human_male.json,7,603912,writing,977399570
gh,gh_mgree_events.json,7,168832,reading,222746603
gh,gh_mgree_events.json,7,168832,loading,2754949
gh,gh_mgree_events.json,7,168832,saving,2326095
gh,gh_mgree_events.json,7,168832,writing,128276207
doi,doi_10.1000_1.json,7,369,reading,517379
doi,doi_10.1000_1.json,7,369,loading,75084
doi,doi_10.1000_1.json,7,369,saving,43350
doi,doi_10.1000_1.json,7,369,writing,1037434
fda,event100.json,7,2945177,reading,3789938901
fda,event100.json,7,2945177,loading,53331925
fda,event100.json,7,2945177,saving,26811576
fda,event100.json,7,2945177,writing,1888919446
fda,recall10.json,7,212061,reading,274829313
fda,recall10.json,7,212061,loading,5029881
fda,recall10.json,7,212061,saving,2825409
fda,recall10.json,7,212061,writing,206120181
ncdc,ncdc_ewr_station.json,7,191,reading,304451
ncdc,ncdc_ewr_station.json,7,191,loading,51943
ncdc,ncdc_ewr_station.json,7,191,saving,20336
ncdc,ncdc_ewr_station.json,7,191,writing,567058
json.org,json_eg5.json,7,873,reading,1214243
json.org,json_eg5.json,7,873,loading,99367
json.org,json_eg5.json,7,873,saving,58369
json.org,json_eg5.json,7,873,writing,1899032
rv,demons.json,7,194,reading,292432
rv,demons.json,7,194,loading,64442
rv,demons.json,7,194,saving,25107
rv,demons.json,7,194,writing,512695
gov.uk,bank-holidays.json,7,15124,reading,20998553
gov.uk,bank-holidays.json,7,15124,loading,697899
gov.uk,bank-holidays.json,7,15124,saving,585687
gov.uk,bank-holidays.json,7,15124,writing,35061688
fda,tobacco_products.json,7,2345,reading,3060105
fda,tobacco_products.json,7,2345,loading,104154
fda,tobacco_products.json,7,2345,saving,68205
fda,tobacco_products.json,7,2345,writing,2402680
fda,registrationlisting100.json,7,214459,reading,289359948
fda,registrationlisting100.json,7,214459,loading,4294720
fda,registrationlisting100.json,7,214459,saving,3390245
fda,registrationlisting100.json,7,214459,writing,230370869
synthetic,object.json,7,77,reading,141339
synthetic,object.json,7,77,loading,39906
synthetic,object.json,7,77,saving,19441
synthetic,object.json,7,77,writing,373298
ncdc,ncdc_locationcategories.json,7,543,reading,720460
ncdc,ncdc_locationcategories.json,7,543,loading,86744
ncdc,ncdc_locationcategories.json,7,543,saving,48750
ncdc,ncdc_locationcategories.json,7,543,writing,1485806
ncdc,ncdc_locations.json,7,2808,reading,3815613
ncdc,ncdc_locations.json,7,2808,loading,178018
ncdc,ncdc_locations.json,7,2808,saving,104951
ncdc,ncdc_locations.json,7,2808,writing,6150593
gh,gh_licenses.json,7,2507,reading,3444140
gh,gh_licenses.json,7,2507,loading,101427
gh,gh_licenses.json,7,2507,saving,69378
gh,gh_licenses.json,7,2507,writing,3651800
ncdc,ncdc_gsom_sample.json,7,2867,reading,3842169
ncdc,ncdc_gsom_sample.json,7,2867,loading,167939
ncdc,ncdc_gsom_sample.json,7,2867,saving,91053
ncdc,ncdc_gsom_sample.json,7,2867,writing,5446890
json.org,json_eg2.json,7,242,reading,340154
json.org,json_eg2.json,7,242,loading,66253
json.org,json_eg2.json,7,242,saving,33560
json.org,json_eg2.json,7,242,writing,639824
ncdc,ncdc_07030.json,7,111,reading,188720
ncdc,ncdc_07030.json,7,111,loading,40519
ncdc,ncdc_07030.json,7,111,saving,13951
ncdc,ncdc_07030.json,7,111,writing,411648
penn,historic-20181028.json,7,1468638,reading,1923656874
penn,historic-20181028.json,7,1468638,loading,37194121
penn,historic-20181028.json,7,1468638,saving,24844523
penn,historic-20181028.json,7,1468638,writing,1590175747
fda,recall.json,7,22475,reading,31221274
fda,recall.json,7,22475,loading,822047
fda,recall.json,7,22475,saving,341458
fda,recall.json,7,22475,writing,21816251
ncdc,ncdc_07030_stations.json,7,1476,reading,1968512
ncdc,ncdc_07030_stations.json,7,1476,loading,117407
ncdc,ncdc_07030_stations.json,7,1476,saving,86940
ncdc,ncdc_07030_stations.json,7,1476,writing,3418821
penguin,linux.json,7,64401,reading,88158357
penguin,linux.json,7,64401,loading,779460
penguin,linux.json,7,64401,saving,638301
penguin,linux.json,7,64401,writing,34603595
penguin,dekeijzer.json,7,446,reading,609150
penguin,dekeijzer.json,7,446,loading,40946
penguin,dekeijzer.json,7,446,saving,25958
penguin,dekeijzer.json,7,446,writing,896851
fda,registrationlisting.json,7,3228,reading,4267591
fda,registrationlisting.json,7,3228,loading,148265
fda,registrationlisting.json,7,3228,saving,88364
fda,registrationlisting.json,7,3228,writing,3538880
rv,agni.json,7,89267,reading,120666647
rv,agni.json,7,89267,loading,2259968
rv,agni.json,7,89267,saving,1747679
rv,agni.json,7,89267,writing,128808007
penguin,bsd.json,7,5415,reading,7840848
penguin,bsd.json,7,5415,loading,157797
penguin,bsd.json,7,5415,saving,81343
penguin,bsd.json,7,5415,writing,3379559
penguin,rust.json,7,161726,reading,214521656
penguin,rust.json,7,161726,loading,784403
penguin,rust.json,7,161726,saving,698206
penguin,rust.json,7,161726,writing,37909696
rv,animal.json,7,7051,reading,9501122
rv,animal.json,7,7051,loading,286277
rv,animal.json,7,7051,saving,169184
rv,animal.json,7,7051,writing,10726500
fda,tobacco100.json,7,63634,reading,84566264
fda,tobacco100.json,7,63634,loading,1300680
fda,tobacco100.json,7,63634,saving,692423
fda,tobacco100.json,7,63634,writing,42348800
gh,gh_events.json,7,54778,reading,73250330
gh,gh_events.json,7,54778,loading,965263
gh,gh_events.json,7,54778,saving,719835
gh,gh_events.json,7,54778,writing,45134382
gh,ffs_issues.json,7,38158,reading,52927598
gh,ffs_issues.json,7,38158,loading,663909
gh,ffs_issues.json,7,38158,saving,499160
gh,ffs_issues.json,7,38158,writing,50802742
gh,gh_emoji.json,7,173641,reading,225634312
gh,gh_emoji.json,7,173641,loading,1695138
gh,gh_emoji.json,7,173641,saving,1822892
gh,gh_emoji.json,7,173641,writing,84257019
gh,mgree.json,7,1331,reading,1785625
gh,mgree.json,7,1331,loading,67779
gh,mgree.json,7,1331,saving,49118
gh,mgree.json,7,1331,writing,1715500
ncdc,ncdc_zips.json,7,2851,reading,4019435
ncdc,ncdc_zips.json,7,2851,loading,213951
ncdc,ncdc_zips.json,7,2851,saving,109473
ncdc,ncdc_zips.json,7,2851,writing,5981566
gh,ffs.json,7,5089,reading,6884878
gh,ffs.json,7,5089,loading,116360
gh,ffs.json,7,5089,saving,86870
gh,ffs.json,7,5089,writing,4454458
json.org,json_eg3.json,7,602,reading,851160
json.org,json_eg3.json,7,602,loading,56381
json.org,json_eg3.json,7,602,saving,28852
json.org,json_eg3.json,7,602,writing,1093347
fda,recall100.json,7,2117776,reading,2735801030
fda,recall100.json,7,2117776,loading,47980503
fda,recall100.json,7,2117776,saving,22880573
fda,recall100.json,7,2117776,writing,2044999732
penguin,grisham.json,7,22488,reading,31858218
penguin,grisham.json,7,22488,loading,977609
penguin,grisham.json,7,22488,saving,869249
penguin,grisham.json,7,22488,writing,46248676
synthetic,object_null.json,7,95,reading,196955
synthetic,object_null.json,7,95,loading,40712
synthetic,object_null.json,7,95,saving,21634
synthetic,object_null.json,7,95,writing,331849
fda,recall50.json,7,1049501,reading,1375690750
fda,recall50.json,7,1049501,loading,24615851
fda,recall50.json,7,1049501,saving,12840844
fda,recall50.json,7,1049501,writing,1046895520
fda,tobacco10.json,7,6567,reading,9197565
fda,tobacco10.json,7,6567,loading,194256
fda,tobacco10.json,7,6567,saving,100545
fda,tobacco10.json,7,6567,writing,4995451
gh,gh_apache2.json,7,12591,reading,18928709
gh,gh_apache2.json,7,12591,loading,73448
gh,gh_apache2.json,7,12591,saving,53551
gh,gh_apache2.json,7,12591,writing,3516099
ncdc,ncdc_datacategories.json,7,1075,reading,2668038
ncdc,ncdc_datacategories.json,7,1075,loading,138940
ncdc,ncdc_datacategories.json,7,1075,saving,76469
ncdc,ncdc_datacategories.json,7,1075,writing,3108221
fda,tobacco.json,7,1144,reading,2358665
fda,tobacco.json,7,1144,loading,80385
fda,tobacco.json,7,1144,saving,38952
fda,tobacco.json,7,1144,writing,863092
ncdc,ncdc_datatypes.json,7,4013,reading,6351317
ncdc,ncdc_datatypes.json,7,4013,loading,169794
ncdc,ncdc_datatypes.json,7,4013,saving,99872
ncdc,ncdc_datatypes.json,7,4013,writing,5581165
json.org,json_eg1.json,7,583,reading,1061928
json.org,json_eg1.json,7,583,loading,74297
json.org,json_eg1.json,7,583,saving,32212
json.org,json_eg1.json,7,583,writing,787385
ncdc,ncdc_ewr_station.json,8,191,reading,1181616
ncdc,ncdc_ewr_station.json,8,191,loading,44534
ncdc,ncdc_ewr_station.json,8,191,saving,16478
ncdc,ncdc_ewr_station.json,8,191,writing,529539
json.org,json_eg1.json,8,583,reading,758674
json.org,json_eg1.json,8,583,loading,67554
json.org,json_eg1.json,8,583,saving,39445
json.org,json_eg1.json,8,583,writing,905747
ncdc,ncdc_zips.json,8,2851,reading,4220951
ncdc,ncdc_zips.json,8,2851,loading,162114
ncdc,ncdc_zips.json,8,2851,saving,88256
ncdc,ncdc_zips.json,8,2851,writing,5735705
ncdc,ncdc_locations.json,8,2808,reading,5198525
ncdc,ncdc_locations.json,8,2808,loading,165854
ncdc,ncdc_locations.json,8,2808,saving,99851
ncdc,ncdc_locations.json,8,2808,writing,5463318
penguin,bsd.json,8,5415,reading,8402288
penguin,bsd.json,8,5415,loading,149297
penguin,bsd.json,8,5415,saving,91995
penguin,bsd.json,8,5415,writing,3274680
penn,historic-20181028.json,8,1468638,reading,1966277063
penn,historic-20181028.json,8,1468638,loading,36912807
penn,historic-20181028.json,8,1468638,saving,23602816
penn,historic-20181028.json,8,1468638,writing,1607504843
gh,gh_licenses.json,8,2507,reading,4159402
gh,gh_licenses.json,8,2507,loading,110544
gh,gh_licenses.json,8,2507,saving,61169
gh,gh_licenses.json,8,2507,writing,3389734
gh,ffs_issues.json,8,38158,reading,52412346
gh,ffs_issues.json,8,38158,loading,665605
gh,ffs_issues.json,8,38158,saving,505401
gh,ffs_issues.json,8,38158,writing,33438350
gh,gh_events.json,8,54778,reading,74053193
gh,gh_events.json,8,54778,loading,986722
gh,gh_events.json,8,54778,saving,783605
gh,gh_events.json,8,54778,writing,47640831
penguin,grisham.json,8,22488,reading,32005987
penguin,grisham.json,8,22488,loading,1156312
penguin,grisham.json,8,22488,saving,890829
penguin,grisham.json,8,22488,writing,61191831
ncdc,ncdc_07030_stations.json,8,1476,reading,2899659
ncdc,ncdc_07030_stations.json,8,1476,loading,140027
ncdc,ncdc_07030_stations.json,8,1476,saving,68618
ncdc,ncdc_07030_stations.json,8,1476,writing,3279736
json.org,json_eg4.json,8,3468,reading,5006536
json.org,json_eg4.json,8,3468,loading,128054
json.org,json_eg4.json,8,3468,saving,127293
json.org,json_eg4.json,8,3468,writing,3696301
doi,doi_smoosh.json,8,537,reading,1638310
doi,doi_smoosh.json,8,537,loading,111816
doi,doi_smoosh.json,8,537,saving,42830
doi,doi_smoosh.json,8,537,writing,1179534
rv,animal.json,8,7051,reading,11029745
rv,animal.json,8,7051,loading,302071
rv,animal.json,8,7051,saving,186130
rv,animal.json,8,7051,writing,10913965
json.org,json_eg5.json,8,873,reading,2229684
json.org,json_eg5.json,8,873,loading,97399
json.org,json_eg5.json,8,873,saving,60888
json.org,json_eg5.json,8,873,writing,1894770
fda,event100.json,8,2945177,reading,3858976193
fda,event100.json,8,2945177,loading,50954364
fda,event100.json,8,2945177,saving,26465321
fda,event100.json,8,2945177,writing,1876969575
ncdc,ncdc_datatypes.json,8,4013,reading,5607849
ncdc,ncdc_datatypes.json,8,4013,loading,254725
ncdc,ncdc_datatypes.json,8,4013,saving,96511
ncdc,ncdc_datatypes.json,8,4013,writing,5947534
fda,recall50.json,8,1049501,reading,1393931918
fda,recall50.json,8,1049501,loading,24734612
fda,recall50.json,8,1049501,saving,11563061
fda,recall50.json,8,1049501,writing,1050943737
rv,human_male.json,8,603912,reading,798571342
rv,human_male.json,8,603912,loading,14157901
rv,human_male.json,8,603912,saving,9451882
rv,human_male.json,8,603912,writing,979213167
fda,registrationlisting.json,8,3228,reading,5454829
fda,registrationlisting.json,8,3228,loading,124890
fda,registrationlisting.json,8,3228,saving,81872
fda,registrationlisting.json,8,3228,writing,3487160
fda,recall10.json,8,212061,reading,282793811
fda,recall10.json,8,212061,loading,4859314
fda,recall10.json,8,212061,saving,2705385
fda,recall10.json,8,212061,writing,194846824
synthetic,obj_rename.json,8,69,reading,336176
synthetic,obj_rename.json,8,69,loading,31625
synthetic,obj_rename.json,8,69,saving,11959
synthetic,obj_rename.json,8,69,writing,333682
rv,demons.json,8,194,reading,1113601
rv,demons.json,8,194,loading,66425
rv,demons.json,8,194,saving,27042
rv,demons.json,8,194,writing,506336
gh,ffs.json,8,5089,reading,8020577
gh,ffs.json,8,5089,loading,132410
gh,ffs.json,8,5089,saving,89866
gh,ffs.json,8,5089,writing,4185818
json.org,json_eg2.json,8,242,reading,1392822
json.org,json_eg2.json,8,242,loading,75020
json.org,json_eg2.json,8,242,saving,34836
json.org,json_eg2.json,8,242,writing,666678
fda,tobacco10.json,8,6567,reading,8904190
fda,tobacco10.json,8,6567,loading,167938
fda,tobacco10.json,8,6567,saving,170982
fda,tobacco10.json,8,6567,writing,4561288
gh,gh_apache2.json,8,12591,reading,18343256
gh,gh_apache2.json,8,12591,loading,76524
gh,gh_apache2.json,8,12591,saving,50759
gh,gh_apache2.json,8,12591,writing,3702607
json.org,json_eg3.json,8,602,reading,1026748
json.org,json_eg3.json,8,602,loading,47624
json.org,json_eg3.json,8,602,saving,35383
json.org,json_eg3.json,8,602,writing,1125550
fda,registrationlisting100.json,8,214459,reading,284148932
fda,registrationlisting100.json,8,214459,loading,4103813
fda,registrationlisting100.json,8,214459,saving,3379701
fda,registrationlisting100.json,8,214459,writing,216708226
ncdc,ncdc_07030.json,8,111,reading,1073899
ncdc,ncdc_07030.json,8,111,loading,46217
ncdc,ncdc_07030.json,8,111,saving,17480
ncdc,ncdc_07030.json,8,111,writing,414216
gh,gh_emoji.json,8,173641,reading,228482765
gh,gh_emoji.json,8,173641,loading,1407418
gh,gh_emoji.json,8,173641,saving,1537178
gh,gh_emoji.json,8,173641,writing,101718413
fda,tobacco100.json,8,63634,reading,89271778
fda,tobacco100.json,8,63634,loading,1114356
fda,tobacco100.json,8,63634,saving,727802
fda,tobacco100.json,8,63634,writing,44333616
fda,recall100.json,8,2117776,reading,2752402161
fda,recall100.json,8,2117776,loading,48123045
fda,recall100.json,8,2117776,saving,22343260
fda,recall100.json,8,2117776,writing,2083660431
gh,gh_gpl3.json,8,36979,reading,51803248
gh,gh_gpl3.json,8,36979,loading,79155
gh,gh_gpl3.json,8,36979,saving,83918
gh,gh_gpl3.json,8,36979,writing,8807987
fda,recall.json,8,22475,reading,32379518
fda,recall.json,8,22475,loading,628247
fda,recall.json,8,22475,saving,284952
fda,recall.json,8,22475,writing,21090167
ncdc,ncdc_gsom_sample.json,8,2867,reading,4160623
ncdc,ncdc_gsom_sample.json,8,2867,loading,162726
ncdc,ncdc_gsom_sample.json,8,2867,saving,98701
ncdc,ncdc_gsom_sample.json,8,2867,writing,5751627
ncdc,ncdc_datacategories.json,8,1075,reading,2449120
ncdc,ncdc_datacategories.json,8,1075,loading,123274
ncdc,ncdc_datacategories.json,8,1075,saving,68050
ncdc,ncdc_datacategories.json,8,1075,writing,2854887
penguin,dekeijzer.json,8,446,reading,1617065
penguin,dekeijzer.json,8,446,loading,43346
penguin,dekeijzer.json,8,446,saving,26032
penguin,dekeijzer.json,8,446,writing,895850
synthetic,list2.json,8,25,reading,331216
synthetic,list2.json,8,25,loading,64430
synthetic,list2.json,8,25,saving,20767
synthetic,list2.json,8,25,writing,280746
penguin,rust.json,8,161726,reading,215238043
penguin,rust.json,8,161726,loading,909423
penguin,rust.json,8,161726,saving,723610
penguin,rust.json,8,161726,writing,38818112
rv,agni.json,8,89267,reading,119722914
rv,agni.json,8,89267,loading,2303283
rv,agni.json,8,89267,saving,1797775
rv,agni.json,8,89267,writing,153697598
gh,mgree_repos.json,8,159905,reading,215015519
gh,mgree_repos.json,8,159905,loading,2019678
gh,mgree_repos.json,8,159905,saving,1988865
gh,mgree_repos.json,8,159905,writing,116722632
synthetic,object.json,8,77,reading,1012855
synthetic,object.json,8,77,loading,41820
synthetic,object.json,8,77,saving,13963
synthetic,object.json,8,77,writing,352657
ncdc,ncdc_locationcategories.json,8,543,reading,1751459
ncdc,ncdc_locationcategories.json,8,543,loading,90328
ncdc,ncdc_locationcategories.json,8,543,saving,49246
ncdc,ncdc_locationcategories.json,8,543,writing,1439795
synthetic,object_null.json,8,95,reading,1036368
synthetic,object_null.json,8,95,loading,38474
synthetic,object_null.json,8,95,saving,22979
synthetic,object_null.json,8,95,writing,375525
gh,mgree.json,8,1331,reading,2837920
gh,mgree.json,8,1331,loading,58004
gh,mgree.json,8,1331,saving,53447
gh,mgree.json,8,1331,writing,1686466
gh,kmt.json,8,4979,reading,7938769
gh,kmt.json,8,4979,loading,133483
gh,kmt.json,8,4979,saving,101216
gh,kmt.json,8,4979,writing,4516576
ncdc,ncdc_stations_big.json,8,200908,reading,267172236
ncdc,ncdc_stations_big.json,8,200908,loading,7467359
ncdc,ncdc_stations_big.json,8,200908,saving,4227987
ncdc,ncdc_stations_big.json,8,200908,writing,355797784
fda,tobacco.json,8,1144,reading,2453380
fda,tobacco.json,8,1144,loading,83396
fda,tobacco.json,8,1144,saving,43256
fda,tobacco.json,8,1144,writing,1117555
gov.uk,bank-holidays.json,8,15124,reading,22728797
