source,file,kind,direction,magnitude,run,size,activity,ns
micro,list_wide_32.json,list,wide,32,2,162,reading,239334
micro,list_wide_32.json,list,wide,32,2,162,loading,54715
micro,list_wide_32.json,list,wide,32,2,162,saving,30427
micro,list_wide_32.json,list,wide,32,2,162,writing,746272
micro,named_deep_1.json,named,deep,1,2,11,reading,54247
micro,named_deep_1.json,named,deep,1,2,11,loading,21246
micro,named_deep_1.json,named,deep,1,2,11,saving,19769
micro,named_deep_1.json,named,deep,1,2,11,writing,241272
micro,list_deep_8.json,list,deep,8,2,21,reading,54901
micro,list_deep_8.json,list,deep,8,2,21,loading,47415
micro,list_deep_8.json,list,deep,8,2,21,saving,25912
micro,list_deep_8.json,list,deep,8,2,21,writing,379557
micro,named_wide_32.json,named,wide,32,2,296,reading,437267
micro,named_wide_32.json,named,wide,32,2,296,loading,31798
micro,named_wide_32.json,named,wide,32,2,296,saving,47728
micro,named_wide_32.json,named,wide,32,2,296,writing,1486221
micro,named_deep_8.json,named,deep,8,2,53,reading,111952
micro,named_deep_8.json,named,deep,8,2,53,loading,25535
micro,named_deep_8.json,named,deep,8,2,53,saving,27480
micro,named_deep_8.json,named,deep,8,2,53,writing,574928
micro,named_deep_64.json,named,deep,64,2,427,reading,700970
micro,named_deep_64.json,named,deep,64,2,427,loading,68978
micro,named_deep_64.json,named,deep,64,2,427,saving,165322
micro,named_deep_64.json,named,deep,64,2,427,writing,2721756
micro,list_wide_1.json,list,wide,1,2,7,reading,36922
micro,list_wide_1.json,list,wide,1,2,7,loading,46563
micro,list_wide_1.json,list,wide,1,2,7,saving,12799
micro,list_wide_1.json,list,wide,1,2,7,writing,175544
micro,list_deep_2.json,list,deep,2,2,9,reading,38500
micro,list_deep_2.json,list,deep,2,2,9,loading,45124
micro,list_deep_2.json,list,deep,2,2,9,saving,13387
micro,list_deep_2.json,list,deep,2,2,9,writing,236031
micro,list_deep_64.json,list,deep,64,2,133,reading,210018
micro,list_deep_64.json,list,deep,64,2,133,loading,73454
micro,list_deep_64.json,list,deep,64,2,133,saving,108788
micro,list_deep_64.json,list,deep,64,2,133,writing,1242727
micro,named_wide_128.json,named,wide,128,2,1256,reading,1663667
micro,named_wide_128.json,named,wide,128,2,1256,loading,61238
micro,named_wide_128.json,named,wide,128,2,1256,saving,115827
micro,named_wide_128.json,named,wide,128,2,1256,writing,4653129
micro,list_wide_4.json,list,wide,4,2,22,reading,72391
micro,list_wide_4.json,list,wide,4,2,22,loading,53136
micro,list_wide_4.json,list,wide,4,2,22,saving,15259
micro,list_wide_4.json,list,wide,4,2,22,writing,270417
micro,named_wide_4.json,named,wide,4,2,38,reading,101918
micro,named_wide_4.json,named,wide,4,2,38,loading,24635
micro,named_wide_4.json,named,wide,4,2,38,saving,17833
micro,named_wide_4.json,named,wide,4,2,38,writing,364600
